"","Fire_ID","avgBio","cc","age"
"77","NIP48_2002_180",31.4854602813721,24.9172668457031,49.5302734375
"78","RED66_2002_181",33.3843650817871,35.7452392578125,67.4372253417969
"79","NIP47_2002_182",29.0293312072754,23.575611114502,44.2839965820312
"80","SLK30_2002_184",41.6988182067871,38.6697998046875,71.2568283081055
"81","RED5_2002_185",31.6854133605957,32.167781829834,66.1530456542969
"82","RED38_2002_186",54.8548622131348,50.4660453796387,73.6972808837891
"83","RED37_2002_187",29.700288772583,36.7552642822266,62.3411407470703
"84","NIP79_2002_189",29.546350479126,23.1112747192383,50.7121353149414
"85","RED34_2002_190",58.182689666748,53.2850646972656,73.8954544067383
"86","RED27_2002_191",76.7374649047852,66.3483047485352,82.5366058349609
"87","SLK17_2002_193",76.7163543701172,60.0495338439941,106.729614257812
"88","SLK4_2003_1401",27.3562240600586,29.9389553070068,59.0295600891113
"89","NIP92_2003_1402",70.6810989379883,57.7527046203613,89.7516250610352
"90","SLK51_2003_1403",81.8655548095703,61.7158432006836,102.680152893066
"91","WAW21_2003_1406",83.2938613891602,54.3035888671875,93.7702941894531
"92","NIP68_2003_1407",49.8298187255859,46.9280586242676,73.150764465332
"93","WAW13_2003_1409",70.3482131958008,51.9107246398926,80.0186386108398
"94","DRY57_2003_1410",67.7519912719727,60.2738647460938,63.8887710571289
"95","SLK58_2003_1412",82.9887847900391,60.2226486206055,94.0567245483398
"96","DRY5_2003_1418",23.4553661346436,14.9879159927368,30.4260540008545
"97","FOR11_2003_1420",86.5285339355469,68.6070938110352,74.917724609375
"98","NIP58_2003_1421",77.3956604003906,69.3851318359375,82.1611709594727
"99","RED90_2003_1422",18.7456302642822,21.1487655639648,82.0092086791992
"100","KEN110_2003_1423",62.3498077392578,52.1711235046387,66.8829803466797
"101","RED68_2003_1428",53.2115478515625,50.4613952636719,55.5776748657227
"102","NIP42_2003_1430",95.2916259765625,69.9464340209961,100.448806762695
"103","SLK70_2003_1431",27.4719429016113,23.2867164611816,55.7695121765137
"104","SLK66_2003_1432",28.8693752288818,26.9274444580078,55.3289985656738
"105","SLK20_2003_1434",107.317153930664,79.8221664428711,81.8260650634766
"106","SAU7_2003_1436",27.4956130981445,24.9505653381348,49.4082221984863
"107","NIP81_2003_1437",68.4651031494141,52.5885276794434,91.2218627929688
"108","RED91_2003_1438",37.4373626708984,37.2608871459961,66.4677886962891
"109","RED65_2003_1440",71.6021881103516,61.5876617431641,73.3930435180664
"110","DRY58_2003_1441",72.0473556518555,56.6502723693848,67.1446380615234
"111","SLK1_2003_1453",34.2442855834961,28.7008743286133,62.8308639526367
"112","SLK57_2003_1479",89.8035354614258,67.0212173461914,100.235748291016
"113","SLK101_2003_1480",29.9532356262207,31.1020221710205,64.3184280395508
"114","NIP72_2003_1483",28.3451862335205,23.7512397766113,42.6790733337402
"115","FOR14_2003_1484",67.3355331420898,46.6394271850586,64.0053863525391
"116","NIP17_2003_1485",94.1498031616211,71.2081832885742,108.052619934082
"117","SLK65_2003_1488",34.2926445007324,29.4722843170166,60.7681312561035
"118","SLK94_2003_1494",43.7487106323242,38.8774108886719,73.568244934082
"119","KLK5_2003_1495",43.0733642578125,32.8975143432617,44.3371887207031
"120","KLK9_2003_1496",74.8881149291992,52.9544296264648,76.8685455322266
"121","RED82_2003_1498",44.3412895202637,32.8065567016602,67.5030899047852
"122","NIP95_2003_1500",34.7989044189453,29.118185043335,70.6438903808594
"123","THU28_2003_1502",60.753963470459,42.110652923584,61.8514404296875
"124","WAW23_2003_1503",74.2804489135742,54.2152709960938,92.1700057983398
"125","KLK9_2004_1508",82.5408401489258,59.7905769348145,91.0957946777344
"126","THU31_2005_1510",107.234832763672,79.9476852416992,98.3065719604492
"127","HEA63_2005_1511",104.543464660645,66.0616455078125,110.862380981445
"128","TIM19_2005_1512",34.906436920166,23.6929302215576,54.6067543029785
"129","CHA18_2005_1513",76.5823287963867,54.1185874938965,92.6109848022461
"130","FOR14_2005_1514",77.4803619384766,59.4845809936523,76.6519393920898
"131","TIM7_2005_1515",80.3264083862305,62.5608253479004,78.7727584838867
"132","FOR24_2005_1516",80.209587097168,58.701961517334,67.8437461853027
"133","TIM5_2005_1517",81.5326385498047,55.6787490844727,80.8953170776367
"134","NIP112_2005_1518",102.747909545898,70.6497802734375,99.7985305786133
"135","COC10_2005_1519",74.6438217163086,53.7310218811035,105.772071838379
"136","FOR18_2005_1520",69.2440338134766,52.1072006225586,71.0545272827148
"137","NIP20_2005_1521",107.415519714355,75.3913116455078,96.9455718994141
"138","NIP52_2005_1522",77.4769439697266,59.452262878418,79.2132263183594
"139","NIP80_2005_1523",74.7704544067383,58.2282257080078,72.4830474853516
"140","THU30_2005_1525",102.18106842041,70.490966796875,94.6733856201172
"141","THU57_2005_1526",72.720573425293,53.8135566711426,81.1620941162109
"142","THU65_2005_1527",74.8179473876953,51.5748634338379,89.0625076293945
"143","THU67_2005_1528",89.7830429077148,60.4044799804688,91.2460479736328
"144","TIM56_2005_1529",72.7978363037109,52.174259185791,82.3894500732422
"145","COC37_2005_1533",29.8983764648438,28.9854373931885,86.4568328857422
"146","SLK40_2005_1534",28.1924610137939,30.4382438659668,61.220760345459
"147","SLK25_2005_1535",84.2929763793945,70.4226150512695,102.3857421875
"148","NIP104_2005_1536",112.87281036377,77.7447814941406,110.317741394043
"149","THU66_2003_1537",95.0562133789062,64.900146484375,93.5423812866211
"150","SLK71_2003_1538",34.8036994934082,33.3886222839355,62.3364791870117
"151","RED93_2003_1545",43.4094009399414,43.3278846740723,69.7294998168945
"152","SLK80_2003_1547",67.1535110473633,57.971508026123,93.5450286865234
"153","NIP59_2003_1555",94.7298965454102,72.9103012084961,115.88639831543
"154","NIP79_2003_1558",112.010398864746,78.32177734375,115.97176361084
"155","SAU78_2006_1560",126.024879455566,83.2721481323242,89.3248977661133
"156","SUD8_2006_1561",53.0444412231445,37.4000930786133,68.2001075744629
"157","RED11_2007_1562",34.5984802246094,36.2716102600098,71.5570297241211
"158","NIP40_2007_1564",27.9070243835449,19.6329174041748,84.6329803466797
"159","DRY8_2007_1565",66.3816452026367,46.6825942993164,87.5187454223633
"160","KEN41_2007_1566",58.6764526367188,47.4532318115234,76.449462890625
"161","NIP262_2006_1567",74.79638671875,57.9269065856934,76.0224151611328
"162","THU113_2006_1568",56.0827941894531,38.1374168395996,79.1368560791016
"163","NIP406_2006_1569",27.7389755249023,19.4858722686768,43.174015045166
"164","NIP409_2006_1570",36.7921905517578,24.0754146575928,59.0901107788086
"165","NIP238_2006_1571",105.375617980957,72.4764556884766,98.4604339599609
"166","NIP426_2006_1572",99.4544296264648,67.4396896362305,94.3500137329102
"167","NIP322_2006_1573",58.1538391113281,51.425537109375,60.9998474121094
"168","NIP365_2006_1574",102.992805480957,68.3865737915039,99.2240905761719
"169","NIP391_2006_1575",103.093559265137,70.1949005126953,99.3738174438477
"170","RED84_2006_1576",29.4999694824219,37.4499282836914,57.4309005737305
"171","RED175_2006_1577",28.2900505065918,35.2824172973633,59.2852363586426
"172","RED177_2006_1579",40.368236541748,34.266773223877,83.6798934936523
"173","NIP189_2006_1580",66.6005477905273,50.874942779541,102.65315246582
"174","SLK30_2006_1581",65.3806076049805,54.7609977722168,104.546295166016
"175","NIP70_2006_1583",96.1795120239258,68.9733352661133,102.498001098633
"176","THU36_2007_1584",44.7071800231934,49.1897659301758,49.5763053894043
"177","TIM3_2007_1585",72.1528549194336,44.109016418457,102.621734619141
"178","SUD46_2007_1586",70.7498931884766,54.1416320800781,83.5306930541992
"179","SAU13_2007_1587",96.9067153930664,64.8409652709961,86.3479232788086
"180","PEM2_2007_1588",91.5924072265625,53.6163520812988,72.5685806274414
"181","CHA10_2010_1589",36.9402656555176,34.0244216918945,68.7800750732422
"182","SLK118_2006_1590",33.7969398498535,31.8355903625488,68.9005699157715
"183","SLK97_2006_1591",83.1783828735352,56.8247718811035,84.2624282836914
"184","NIP151_2006_1592",73.3293838500977,64.3898696899414,91.4786911010742
"185","SLK44_2006_1593",31.2839775085449,26.0374927520752,59.6764488220215
"186","RED14_2006_1594",54.526554107666,47.8294067382812,75.676399230957
"187","RED15_2006_1595",36.6016120910645,36.0596122741699,88.5050430297852
"188","NIP327_2006_1596",40.9492797851562,39.151294708252,52.6352233886719
"189","THU246_2006_1597",90.4314727783203,70.4629516601562,72.7498016357422
"190","THU187_2006_1598",94.8721542358398,77.400016784668,59.0826873779297
"191","SLK45_2006_1599",38.6539573669434,30.9690532684326,64.7077026367188
"192","NIP440_2006_1601",77.6849899291992,55.5445671081543,89.4817733764648
"193","NIP410_2006_1602",83.5263137817383,56.3335571289062,93.683837890625
"194","NIP257_2006_1604",81.7809143066406,60.8153228759766,80.1436233520508
"195","NIP245_2006_1605",58.6371078491211,49.7458877563477,78.4095611572266
"196","COC14_2006_1606",82.7901229858398,62.073112487793,79.9498138427734
"197","NIP323_2006_1607",38.8509712219238,35.8728981018066,52.2906761169434
"198","NIP328_2006_1608",65.2501678466797,58.5117645263672,68.9649887084961
"199","NIP296_2006_1609",50.5238189697266,42.5095748901367,66.1404418945312
"200","THU189_2006_1610",62.2501602172852,53.0707893371582,59.7820129394531
"201","NIP291_2006_1611",98.9261856079102,61.5658111572266,99.662353515625
"202","NIP404_2006_1612",113.797157287598,75.6376800537109,100.582550048828
"203","NIP400_2006_1613",106.194442749023,71.8267135620117,99.9922866821289
"204","NIP341_2006_1614",80.839973449707,61.3309173583984,67.2542533874512
"205","NIP402_2006_1615",90.1402587890625,67.6387481689453,105.190567016602
"206","NIP334_2006_1616",77.3015289306641,65.0978622436523,90.7503814697266
"207","FOR52_2006_1617",78.9649429321289,64.5187149047852,68.9961051940918
"208","FOR173_2006_1618",101.848472595215,75.0548858642578,75.6405868530273
"209","FOR54_2006_1619",78.5568771362305,69.5561447143555,64.6122016906738
"210","FOR165_2006_1620",70.7575454711914,54.4388313293457,70.1083145141602
"211","FOR57_2006_1621",96.3329467773438,72.6002807617188,71.9646987915039
"212","FOR63_2006_1622",77.8576278686523,60.8197860717773,77.4033355712891
"213","FOR179_2006_1623",94.3945465087891,66.7618942260742,83.1553726196289
"214","FOR61_2006_1624",97.8392333984375,72.1087036132812,73.154296875
"215","RED163_2006_1625",47.2609443664551,47.8530693054199,88.7974319458008
"216","RED182_2006_1626",41.1917343139648,41.8303909301758,66.7334480285645
"217","RED183_2006_1627",60.0793228149414,54.7678298950195,67.2347412109375
"218","RED146_2006_1628",39.8800811767578,39.7374229431152,73.4164886474609
"219","RED113_2006_1629",30.4342594146729,31.7738456726074,68.4396476745605
"220","RED176_2006_1632",43.983024597168,44.8715286254883,68.1927299499512
"221","THU185_2006_1633",99.2238540649414,72.3177337646484,86.265983581543
"222","THU142_2006_1634",46.3531074523926,39.4810409545898,67.157154083252
"223","THU234_2006_1635",81.7579116821289,64.9360809326172,73.5717163085938
"224","THU190_2006_1636",88.6694793701172,61.5048904418945,74.360221862793
"225","NIP430_2006_1637",78.3264846801758,58.5736198425293,80.2547912597656
"226","THU144_2006_1638",62.7766189575195,60.8821716308594,65.6213150024414
"227","THU249_2006_1639",78.8308944702148,56.7421035766602,66.2085800170898
"228","THU163_2006_1640",48.6206436157227,42.8151435852051,58.7372398376465
"229","NIP267_2006_1641",72.1186752319336,65.8931579589844,78.3419342041016
"230","THU143_2006_1642",54.9178733825684,41.6935729980469,66.6502990722656
"231","NIP344_2006_1643",48.6215858459473,37.6838989257812,78.9874420166016
"232","NIP226_2006_1644",75.659065246582,60.8222465515137,73.1303482055664
"233","NIP415_2006_1645",61.9689102172852,59.945442199707,70.2667236328125
"234","NIP428_2006_1646",61.3691787719727,52.6602935791016,65.9527397155762
"235","THU184_2006_1647",39.1917991638184,40.1606559753418,54.6335678100586
"236","NIP414_2006_1648",76.7361068725586,58.2923469543457,92.5655136108398
"237","COC8_2006_1649",72.7496337890625,59.7684211730957,79.8728713989258
"238","THU151_2006_1650",25.345100402832,56.5835113525391,44.3714485168457
"239","NIP108_2006_1651",65.3649597167969,60.6371879577637,85.4665298461914
"240","THU176_2006_1652",19.0141201019287,28.7009143829346,30.0087547302246
"241","THU167_2006_1653",81.0030288696289,63.4681663513184,72.9301605224609
"242","COC9_2006_1654",70.1461334228516,58.0645751953125,61.8104248046875
"243","NIP276_2006_1655",74.5570678710938,54.8409042358398,85.2268447875977
"244","NIP413_2006_1656",50.7372512817383,33.5249710083008,74.6669692993164
"245","NIP411_2006_1657",75.3895492553711,53.2446784973145,96.4326934814453
"246","SLK11_2007_1658",63.4753837585449,53.812255859375,74.2605438232422
"247","DRY10_2007_1659",61.5518074035645,48.5521240234375,64.9540824890137
"248","NIP26_2007_1660",71.2615966796875,60.0569534301758,68.2421951293945
"249","THU39_2007_1661",52.1874084472656,59.7082481384277,63.0572776794434
"250","THU37_2007_1662",64.6724014282227,51.0943908691406,67.9443702697754
"251","NIP380_2006_1663",64.6962356567383,49.4062538146973,85.7294387817383
"252","NIP338_2006_1664",50.1032943725586,37.5951309204102,60.1593208312988
"253","RED7_2008_1665",50.9048652648926,46.0241279602051,69.4875373840332
"254","SLK34_2008_1666",68.0406723022461,49.7097854614258,108.60245513916
"255","SLK29_2008_1667",40.632022857666,31.3810501098633,82.6247634887695
"256","THU38_2008_1668",96.4080200195312,64.8277587890625,96.6082916259766
"257","SLK84_2011_1669",79.3613510131836,62.9095191955566,104.378829956055
"258","RED51_2011_1670",63.5004081726074,53.4135932922363,103.672866821289
"259","RED36_2011_1671",40.8884696960449,37.0179176330566,89.103874206543
"260","SLK40_2006_1672",54.9032135009766,49.2802505493164,91.3192367553711
"261","RED69_2006_1673",64.134391784668,59.577808380127,90.4374084472656
"262","SLK38_2006_1674",48.4636573791504,37.4965209960938,84.9612579345703
"263","SLK42_2006_1675",48.9388542175293,41.8292274475098,90.9729080200195
"264","RED188_2006_1676",49.3714752197266,47.6337432861328,72.3346252441406
"265","RED186_2006_1677",54.902717590332,50.4919929504395,70.8781585693359
"266","RED184_2006_1678",41.8155403137207,37.1669998168945,77.3966598510742
"267","RED16_2006_1679",33.8750648498535,30.4030342102051,62.9004440307617
"268","RED192_2006_1680",30.3290481567383,44.440372467041,49.4603309631348
"269","SLK48_2006_1681",67.5546798706055,61.217830657959,91.6487655639648
"270","RED193_2006_1682",67.8388900756836,56.9624633789062,84.7873840332031
"271","RED44_2006_1683",44.8692436218262,39.1057510375977,70.3926315307617
"272","NIP81_2006_1684",117.404296875,82.8785552978516,119.121353149414
"273","COC34_2006_1686",105.316284179688,70.2681045532227,119.583831787109
"274","THU154_2006_1687",99.8085632324219,70.1430358886719,90.583251953125
"275","THU133_2006_1688",103.514778137207,74.2378463745117,79.0719299316406
"276","THU192_2006_1689",105.117797851562,76.0439300537109,79.6642837524414
"277","THU232_2006_1690",93.3345718383789,69.9381713867188,81.5349884033203
"278","DRY79_2006_1692",70.6218795776367,60.2110595703125,72.3149108886719
"279","SLK40_2011_1693",28.3608722686768,23.9835205078125,64.9796371459961
"280","SLK46_2011_1694",41.0223503112793,31.9016799926758,72.593017578125
"281","SLK45_2011_1695",21.1792793273926,20.0906810760498,57.5970306396484
"282","NIP34_2011_1696",38.8522300720215,31.4782657623291,79.0536804199219
"283","SLK79_2011_1697",51.8687133789062,42.838321685791,87.3033981323242
"284","NIP47_2011_1698",43.6709594726562,35.8159255981445,83.5027236938477
"285","SLK75_2011_1699",59.2930221557617,49.2194328308105,98.5878295898438
"286","SLK147_2011_1700",88.0907821655273,72.1848449707031,101.32438659668
"287","RED27_2011_1701",58.2725791931152,49.1926803588867,85.8004302978516
"288","RED91_2011_1702",44.6725883483887,43.5033226013184,85.4329299926758
"289","COC14_2009_1703",28.5795402526855,22.0209636688232,90.3601608276367
"290","SLK22_2009_1704",34.5749816894531,31.1094303131104,75.9553756713867
"291","SLK17_2009_1705",29.0210247039795,27.7797870635986,74.7683715820312
"292","SLK10_2009_1706",31.8386917114258,27.1553440093994,64.0375747680664
"293","SLK13_2009_1707",49.7469177246094,40.5672073364258,91.1238098144531
"294","NIP23_2009_1708",36.7364120483398,30.843111038208,69.2178230285645
"295","NIP21_2009_1709",37.521785736084,37.2463760375977,75.8892440795898
"296","NIP20_2009_1710",37.690544128418,32.0726432800293,70.1970863342285
"297","NIP19_2009_1711",44.4968948364258,33.6816635131836,76.8212356567383
"298","SLK23_2009_1712",61.9004020690918,54.704174041748,90.7604751586914
"299","NIP13_2009_1713",76.5937652587891,58.7422332763672,97.9027404785156
"300","NIP14_2009_1714",66.6935501098633,49.6408767700195,99.23095703125
"301","SLK26_2009_1715",76.9681777954102,63.6617546081543,97.8549423217773
"302","RED10_2009_1716",60.0251121520996,48.4719848632812,98.7612609863281
"303","NIP10_2009_1717",71.8481903076172,56.329418182373,107.461090087891
"304","NIP12_2009_1718",99.3141021728516,73.3043441772461,117.064277648926
"305","THU21_2009_1719",90.1194839477539,60.0342445373535,94.1974182128906
"306","COC16_2009_1720",60.821849822998,42.2209358215332,118.166275024414
"307","RED35_2011_1721",45.2306938171387,53.4632339477539,78.2305603027344
"308","RED121_2011_1722",88.8147201538086,68.1948394775391,114.282348632812
"309","RED66_2011_1723",31.3866233825684,53.1045951843262,49.2510719299316
"310","RED67_2011_1724",29.1828842163086,44.5615577697754,50.6645240783691
"311","RED7_2009_1725",61.5681953430176,54.9792938232422,91.2510604858398
"312","SLK25_2009_1726",79.4528961181641,63.3703575134277,102.148529052734
"313","SLK24_2009_1727",88.9290161132812,69.4905014038086,105.761054992676
"314","SLK63_2010_1729",29.071325302124,30.5553321838379,73.0226287841797
"315","SLK49_2010_1730",52.4202423095703,42.2093124389648,98.7057342529297
"316","NIP41_2010_1731",84.8840942382812,71.7611694335938,99.317985534668
"317","SLK65_2010_1732",35.1694068908691,28.5334777832031,70.0255279541016
"318","SLK64_2010_1733",29.0338039398193,31.2300052642822,76.6168746948242
"319","NIP27_2010_1734",45.4927597045898,38.6899795532227,76.9742889404297
"320","NIP54_2011_1735",84.3786849975586,65.7167816162109,108.823883056641
"321","SLK103_2011_1736",82.1735000610352,63.4179306030273,108.666709899902
"322","SLK101_2011_1737",54.5725936889648,44.5984992980957,115.370964050293
"323","RED93_2011_1738",76.3169250488281,55.2871322631836,87.4455490112305
"324","SLK57_2011_1739",62.6057090759277,53.1521797180176,111.612838745117
"325","SLK132_2011_1740",55.7464332580566,45.9725799560547,95.5885925292969
"326","SLK55_2011_1741",64.4767379760742,56.3036079406738,101.065307617188
"327","RED111_2011_1742",81.7789611816406,61.4174575805664,102.036056518555
"328","RED113_2011_1743",89.750602722168,65.109489440918,103.814514160156
"329","RED112_2011_1744",106.239479064941,78.8822174072266,88.9046249389648
"330","SLK71_2011_1745",79.3634948730469,60.710205078125,93.4581146240234
"331","THU57_2011_1746",87.1977233886719,59.568172454834,102.859397888184
"332","NIP94_2011_1747",98.4754180908203,75.879997253418,89.4843826293945
"333","KEN91_2011_1748",59.9463195800781,44.0116081237793,74.2209930419922
"334","WAW12_2011_1749",45.307933807373,37.3604507446289,79.4310455322266
"335","TIM34_2011_1750",39.2233772277832,39.6196174621582,69.8807525634766
"336","RED32_2010_1751",81.1004867553711,60.7352142333984,97.6899948120117
"337","NIP45_2010_1752",60.4687843322754,51.2949142456055,88.7424011230469
"338","RED44_2010_1753",100.002471923828,71.2860870361328,94.3760604858398
"339","RED26_2010_1755",106.554046630859,69.1543350219727,100.819885253906
"340","RED25_2010_1756",62.6708106994629,60.3368988037109,77.723503112793
"341","NIP35_2010_1767",80.4251174926758,64.6570816040039,102.78524017334
"342","HEA31_2010_1768",80.8100509643555,60.8184776306152,104.473777770996
"343","HEA20_2010_1770",63.4418716430664,42.3783798217773,99.7844924926758
"344","FOR3_2010_1771",15.4531936645508,7.99297475814819,22.6072883605957
"345","KLK5_2010_1772",22.5338344573975,12.9568653106689,30.7693061828613
"346","TIM9_2010_1773",50.8686866760254,41.6562957763672,68.0976905822754
"347","TIM7_2010_1774",88.2906723022461,59.3856468200684,108.137733459473
"348","WAW18_2010_1775",75.9696197509766,57.7542610168457,77.6303253173828
"349","TIM13_2010_1776",62.8089790344238,51.0490074157715,94.7141036987305
"350","RED65_2011_1777",25.9763088226318,39.6315994262695,52.1513557434082
"351","RED114_2011_1778",108.62378692627,73.6061248779297,92.675651550293
"352","RED107_2011_1779",30.3398265838623,32.4188652038574,66.6921577453613
"353","RED118_2011_1780",42.5003700256348,39.6973609924316,82.8558807373047
"354","SLK85_2011_1781",42.8628883361816,34.0676460266113,78.7497100830078
"355","SLK87_2011_1782",71.3846817016602,55.7803001403809,94.4552001953125
"356","RED100_2011_1783",50.1227607727051,51.4905662536621,80.7814254760742
"357","RED54_2011_1784",53.9003677368164,53.3080940246582,83.6284408569336
"358","SLK48_2011_1785",46.8270988464355,38.8844718933105,87.0581817626953
"359","SLK88_2011_1786",56.1610527038574,47.1472091674805,90.2303848266602
"360","RED55_2011_1787",75.3536605834961,65.0603790283203,94.2755813598633
"361","SLK47_2011_1788",61.3083038330078,48.3945922851562,104.250701904297
"362","RED32_2011_1789",50.5887641906738,54.6331100463867,83.2647094726562
"363","RED123_2011_1790",53.4503479003906,52.5887069702148,72.1064376831055
"364","NIP40_2011_1791",79.5884552001953,58.8076782226562,102.656356811523
"365","RED53_2011_1792",81.5557022094727,61.6018104553223,106.016120910645
"366","RED120_2011_1793",42.0102500915527,52.7022476196289,56.8802642822266
"367","RED122_2011_1794",88.6284255981445,60.0358810424805,102.262023925781
"368","RED23_2011_1795",25.8090496063232,36.2180519104004,58.7527236938477
"369","RED24_2011_1796",51.9729385375977,54.6890525817871,74.5890197753906
"370","RED22_2011_1797",54.6475982666016,50.0038299560547,78.8726196289062
"371","SLK38_2011_1798",35.5108642578125,37.3565979003906,78.4501647949219
"372","RED58_2011_1799",55.4962425231934,50.3067893981934,81.4579620361328
"373","RED82_2011_1800",75.0384902954102,63.8536682128906,96.3596649169922
"374","RED73_2011_1801",62.1325836181641,50.4895973205566,98.1810302734375
"375","RED101_2011_1802",77.3553924560547,57.673397064209,94.0378036499023
"376","RED106_2011_1803",80.537467956543,64.5789794921875,101.121940612793
"377","RED96_2011_1804",64.5413131713867,55.1661605834961,91.0785293579102
