"","Fire_ID","lat","long","el","FIRE_START","Fire_Year","StartBurnDay","interp_date","month","dmc","ffmc","dc"
"46","NIP83_2002_88",53.64804163,-87.08660343,133.9753173,2002-07-14,2002,2002-07-18,2002-07-18,7,39.0507476273355,85.1175870355122,157.281658999679
"47","SLK31_2002_89",53.50296042,-90.00203989,253.4177888,2002-07-05,2002,2002-07-09,2002-07-09,7,43.4889274471763,89.926148246019,163.392756251572
"48","RED39_2002_90",53.45708465,-93.78255982,277.9217917,2002-07-12,2002,2002-07-15,2002-07-15,7,40.5573202675553,84.9381025301634,199.39443506527
"49","RED40_2002_91",53.38687709,-92.70637342,322.9540598,2002-07-14,2002,2002-07-17,2002-07-17,7,48.5124629716035,87.7305143462498,224.541419564106
"50","RED47_2002_92",51.40937993,-93.92545678,434.7071535,2002-07-13,2002,2002-07-17,2002-07-17,7,50.1020884509756,89.2397980443435,195.46099620043
"51","NIP51_2002_94",51.18824462,-86.43115571,209.8029795,2002-07-06,2002,2002-07-10,2002-07-10,7,46.3613338029338,90.6792883674166,196.14028959618
"52","RED55_2002_95",51.26665709,-94.90590564,343.6156425,2002-07-14,2002,2002-07-18,2002-07-18,7,49.3379420755665,89.0068894889658,194.368455887323
"53","NIP81_2002_96",51.11873418,-88.2715257,340.5979843,2002-07-16,2002,2002-07-18,2002-07-18,7,37.5108515697617,84.6811809827629,187.167622960689
"54","NIP38_2002_97",50.84823961,-86.13634875,212.8593985,2002-07-01,2002,2002-07-05,2002-07-05,7,33.7265229866926,88.387040357744,152.749781833472
"55","COC9_2002_100",50.1362867,-81.32620333,202.6253349,2002-07-01,2002,2002-07-01,2002-07-01,7,35.2640094675014,92.251879020415,162.915161168512
"56","THU16_2002_102",49.60743094,-89.39044576,451.3966718,2002-05-23,2002,2002-05-23,2002-05-23,5,7.89749748855612,66.6498316833898,20.0633346243949
"57","NIP85_2002_103",48.66715011,-88.16205164,200.8801734,2002-07-16,2002,2002-07-19,2002-07-19,7,64.2194493041332,80.3009818594715,314.784325736256
"58","PEM9_2002_104",45.90174407,-77.49401989,168.1818182,2002-07-29,2002,2002-08-11,2002-08-11,8,50.1252057561149,89.9834223269833,284.673544009078
"59","RED57_2002_163",53.40378445,-94.10436798,272.1473834,2002-07-14,2002,2002-07-17,2002-07-17,7,46.759391355055,88.9282398473231,209.975286565526
"60","NIP55_2002_164",53.38075044,-87.28607232,172.5588652,2002-07-08,2002,2002-07-13,2002-07-13,7,39.3825419365684,81.509168824537,142.184812019549
"61","SLK70_2002_166",53.14982189,-90.24629073,288.5030411,2002-07-17,2002,2002-07-17,2002-07-17,7,34.7065452514081,85.509037384715,182.766209338246
"62","RED56_2002_167",53.08003777,-94.01023259,304.2073915,2002-07-12,2002,2002-07-16,2002-07-16,7,44.4324163046097,93.0823476085029,186.833689858968
"63","RED23_2002_168",52.78948704,-93.49094849,312.9231602,2002-07-13,2002,2002-07-16,2002-07-16,7,44.98716091225,92.9577104612556,177.005233431233
"64","RED41_2002_169",52.72105482,-93.37219396,311.6128335,2002-07-14,2002,2002-07-14,2002-07-14,7,35.8354136199141,73.0203195507542,155.317055839883
"65","RED21_2002_170",52.65142148,-93.26874786,329.5028944,2002-07-13,2002,2002-07-17,2002-07-17,7,47.4616973816567,88.5032010241411,178.788112665026
"66","RED63_2002_171",52.38245162,-93.58600158,374.040305,2002-07-16,2002,2002-07-16,2002-07-16,7,44.0480197041854,93.0323205290127,159.97327306605
"67","SLK19_2002_172",52.20175006,-90.64216109,366.7407948,2002-07-04,2002,2002-07-04,2002-07-04,7,27.0581908270404,86.2485718009915,116.718862980311
"68","NIP54_2002_173",52.12922286,-87.84758727,266.6387874,2002-07-08,2002,2002-07-08,2002-07-08,7,35.497408293809,89.8636435730073,164.213720583965
"69","NIP56_2002_174",52.10585122,-86.65252454,199.1712929,2002-07-09,2002,2002-07-12,2002-07-12,7,49.4677285361884,84.4885678555729,208.708615370812
"70","RED60_2002_175",51.8027013,-93.15085583,380.7054264,2002-07-15,2002,2002-07-15,2002-07-15,7,42.1739513981817,91.1382247378109,168.986637575854
"71","NIP101_2002_176",53.95319939,-88.65903197,167.7578207,2002-07-18,2002,2002-07-18,2002-07-18,7,35.7096817607806,85.9009413547671,164.736464229822
"72","SLK21_2002_177",53.91555665,-90.35319675,213.2278481,2002-06-28,2002,2002-06-28,2002-06-28,6,29.628411238742,88.158944479634,117.016145695771
"73","SLK68_2002_178",53.89786457,-91.83137226,251.3217666,2002-07-15,2002,2002-07-15,2002-07-15,7,39.2139198515186,77.4482304438603,214.711818577698
"74","SLK54_2002_179",53.81266201,-91.57018728,258.7644991,2002-07-12,2002,2002-07-17,2002-07-17,7,41.1495472016296,86.4720617013823,237.16890209629
"75","NIP48_2002_180",53.81381757,-88.94604539,202.2463002,2002-07-05,2002,2002-07-05,2002-07-05,7,27.3674932722577,88.8078749193995,96.4200382153667
"76","RED66_2002_181",53.76598878,-92.8799184,278.357369,2002-07-15,2002,2002-07-17,2002-07-17,7,46.6057423300249,87.7040308065068,241.056056304139
"77","NIP47_2002_182",53.75192297,-88.99200039,206.4014085,2002-07-04,2002,2002-07-04,2002-07-04,7,24.0418005120814,85.0211793894538,90.6958627080351
"78","SLK30_2002_184",53.59817825,-90.91349018,254.0857748,2002-07-05,2002,2002-07-09,2002-07-09,7,47.1397203304035,89.9810565244938,181.263809654011
"79","RED5_2002_185",53.48544492,-92.68873649,303.8241563,2002-06-24,2002,2002-07-09,2002-07-09,7,43.4596544632095,90.2781802088501,179.6128871064
"80","RED38_2002_186",53.41451314,-94.05781561,264.0587398,2002-07-14,2002,2002-07-14,2002-07-14,7,35.4333131173061,79.7148090830332,182.5863397497
"81","RED37_2002_187",53.40481104,-94.05851165,269.4291283,2002-07-13,2002,2002-07-13,2002-07-13,7,42.5934253106307,81.4886421724136,179.71374785159
"82","NIP79_2002_189",53.19939456,-86.20558818,141.5772792,2002-07-13,2002,2002-07-17,2002-07-17,7,41.4133412156622,80.4093646744515,185.806076433186
"83","RED34_2002_190",53.04800715,-93.94121845,290.6306757,2002-07-13,2002,2002-07-15,2002-07-15,7,39.7260394685127,88.0507337600054,176.132321802852
"84","RED27_2002_191",52.88068715,-93.56164811,303.5502341,2002-07-13,2002,2002-07-17,2002-07-17,7,47.7660974916327,88.684510939195,189.454242175587
"85","SLK17_2002_193",51.48233531,-90.14084388,347.8130564,2002-06-30,2002,2002-06-30,2002-06-30,6,24.2262470387279,88.8387224602738,99.8833920177972
"86","SLK4_2003_1401",53.98861707,-91.98609644,253.4087079,2003-07-05,2003,2003-07-05,2003-07-05,7,30.47882314988,43.3528074467892,254.843881240681
"87","NIP92_2003_1402",52.56190598,-87.55283918,255.6903553,2003-08-16,2003,2003-08-16,2003-08-16,8,20.0374291209994,87.1754577031544,254.249021132049
"88","SLK51_2003_1403",52.27982134,-92.03785961,376.4103687,2003-06-18,2003,2003-06-22,2003-06-22,6,52.0293729586418,89.8267362375706,236.908497359211
"89","WAW21_2003_1406",48.9215504,-84.52137186,329.0998043,2003-06-20,2003,2003-06-21,2003-06-21,6,70.5434270982395,91.4717390164054,222.095354679912
"90","NIP68_2003_1407",53.33957245,-87.27323846,179.0984014,2003-07-15,2003,2003-07-15,2003-07-15,7,20.5157993542989,82.234316431389,212.881882187099
"91","WAW13_2003_1409",49.36804179,-86.17608714,330.5356037,2003-06-13,2003,2003-06-15,2003-06-15,6,95.45,90.0266338581982,191.23752657399
"92","DRY57_2003_1410",49.22891386,-91.23453622,474.972805,2003-06-20,2003,2003-06-20,2003-06-20,6,44.531522229893,90.7395917539142,247.60914319
"93","SLK58_2003_1412",51.49952196,-91.60304983,415.330735,2003-06-18,2003,2003-06-21,2003-06-21,6,54.9205978674887,91.8664005968788,219.568990358485
"94","FOR11_2003_1420",48.806977,-94.54737949,338.5878883,2003-04-30,2003,2003-05-01,2003-05-01,5,31.9512822184483,89.0775827159393,156.649604199795
"95","NIP58_2003_1421",49.91419403,-87.62156007,345.1714066,2003-06-20,2003,2003-06-22,2003-06-22,6,61.9503890683189,91.4258349810613,226.243071553624
"96","RED90_2003_1422",53.80688726,-93.15050511,259.3307557,2003-08-16,2003,2003-08-16,2003-08-16,8,23.333770212631,86.3343698677557,376.08404626211
"97","KEN110_2003_1423",49.87461828,-94.78447226,359.7143406,2003-08-17,2003,2003-08-19,2003-08-19,8,30.9537336087677,80.1927499383941,319.939018838874
"98","RED68_2003_1428",52.14269388,-95.11457035,341.0047445,2003-06-22,2003,2003-06-22,2003-06-22,6,27.8450921887754,78.2396898763847,202.127773742896
"99","NIP42_2003_1430",51.64186863,-87.78258602,299.3582531,2003-06-15,2003,2003-06-17,2003-06-17,6,21.4950028962363,61.2529292569742,166.388281866222
"100","SLK70_2003_1431",53.639919,-90.75921051,268.2958392,2003-06-24,2003,2003-06-23,2003-06-23,6,40.577216384399,69.3565176544419,225.791728309911
"101","SLK66_2003_1432",53.87748438,-89.52890347,207.7088297,2003-06-18,2003,2003-06-23,2003-06-23,6,51.9423543307636,71.608865458959,229.102605893164
"102","SLK20_2003_1434",50.24332331,-90.85759023,455.0449353,2003-05-16,2003,2003-05-16,2003-05-16,5,39.3647423628887,91.7567893280127,81.0696573569661
"103","SAU7_2003_1436",46.24892542,-82.70620763,268.9624277,2003-05-05,2003,2003-05-05,2003-05-05,5,27.625677964055,90.4284077903212,52.4676505569773
"104","NIP81_2003_1437",52.47983585,-87.36270397,242.7362119,2003-08-08,2003,2003-08-16,2003-08-16,8,20.3302758804415,87.437993939642,248.540641896784
"105","RED91_2003_1438",53.73588194,-93.38326009,263.5855634,2003-08-16,2003,2003-08-18,2003-08-18,8,26.2934632466648,91.4906393826986,378.36003400637
"106","RED65_2003_1440",51.45801691,-93.53996523,415.5332837,2003-06-17,2003,2003-06-17,2003-06-17,6,22.3043972860405,83.1839798109915,181.221496059212
"107","DRY58_2003_1441",49.57418157,-93.20309531,380.0825299,2003-06-18,2003,2003-06-18,2003-06-18,6,26.3640021680635,84.3391451053416,233.992337204657
"108","SLK1_2003_1453",54.43536583,-90.14007946,170.9467312,2003-06-17,2003,2003-06-17,2003-06-17,6,32.6344885972249,54.4373156058231,180.732882873027
"109","SLK57_2003_1479",51.70642746,-90.87662561,399.0148093,2003-06-18,2003,2003-06-21,2003-06-21,6,64.490457688272,92.399976656746,225.494821973526
"110","SLK101_2003_1480",53.58898659,-89.36302742,245.4985836,2003-08-20,2003,2003-08-20,2003-08-20,8,43.8923740155271,86.2621333335735,328.343838399603
"111","NIP72_2003_1483",53.34361378,-87.44860684,187.3547237,2003-07-16,2003,2003-07-16,2003-07-16,7,21.2765545922219,84.2866243276685,214.649738857652
"112","FOR14_2003_1484",48.74451767,-93.7746737,370.7363243,2003-05-03,2003,2003-05-03,2003-05-03,5,43.8824851023377,94.4944164229016,199.285490342662
"113","NIP17_2003_1485",50.22812796,-88.07086889,335.2012987,2003-05-25,2003,2003-05-26,2003-05-26,5,34.1576717620432,92.5012087615723,83.9572461370981
"114","SLK65_2003_1488",53.77348777,-89.54031022,207.2316086,2003-06-18,2003,2003-06-18,2003-06-18,6,46.2071670025728,81.7065546568345,192.926752698984
"115","SLK94_2003_1494",53.89262369,-90.67734904,230.689317,2003-08-11,2003,2003-08-18,2003-08-18,8,49.4019880057152,76.342730008429,367.720693948385
"116","KLK5_2003_1495",47.96530861,-79.89817059,275.7043548,2003-05-19,2003,2003-05-19,2003-05-19,5,19.6085601719229,91.1011117865154,48.6879317316189
"117","KLK9_2003_1496",48.59463801,-80.14027615,356.7711365,2003-05-06,2003,2003-05-06,2003-05-06,5,12.5272502270317,88.2202228489168,27.8681619641805
"118","RED82_2003_1498",52.71676753,-92.85139614,326.0068666,2003-07-19,2003,2003-07-22,2003-07-22,7,45.0879512384948,87.7015656885357,260.049421463524
"119","NIP95_2003_1500",53.531595,-87.65138285,176.976258,2003-08-16,2003,2003-08-18,2003-08-18,8,36.1157573293178,84.7097292572794,302.621782433924
"120","THU28_2003_1502",48.36005465,-89.82177938,453.9011858,2003-05-08,2003,2003-05-08,2003-05-08,5,34.8713068061709,88.2738174593007,63.1432306022818
"121","WAW23_2003_1503",49.55261172,-85.73737109,320.7707204,2003-06-19,2003,2003-06-21,2003-06-21,6,75.5988365938332,91.3103196413583,232.679256306918
"122","KLK9_2004_1508",48.62526495,-80.11226323,326.1274086,2004-09-30,2004,2004-09-30,2004-09-30,9,13.4762284472402,80.1498997762221,206.399096034759
"123","THU31_2005_1510",50.27336629,-88.76580391,300.7260588,2005-07-23,2005,2005-07-26,2005-07-26,7,44.3061083609115,87.8397544485327,226.280440212756
"124","HEA63_2005_1511",49.40707445,-83.79723042,299.3830035,2005-08-10,2005,2005-08-10,2005-08-10,8,39.4586398589214,89.4524764009007,438.245354083637
"125","TIM19_2005_1512",48.29857844,-80.77377356,308.3121525,2005-07-13,2005,2005-07-15,2005-07-15,7,64.0755221005683,92.0244086452643,343.686851532496
"126","CHA18_2005_1513",48.30008503,-82.91942505,374.0071174,2005-07-17,2005,2005-07-17,2005-07-17,7,77.557506094253,91.4823295309117,339.230324325997
"127","FOR14_2005_1514",48.28706922,-91.64975551,418.1752373,2005-07-21,2005,2005-08-07,2005-08-07,8,30.49872022304,91.2993752307761,243.715043609107
"128","TIM7_2005_1515",48.21158612,-82.19864249,338.725327,2005-05-26,2005,2005-05-26,2005-05-26,5,35.6280294903268,92.3883211048409,109.958529391557
"129","FOR24_2005_1516",48.18645514,-91.36372394,462.6410665,2005-08-01,2005,2005-08-01,2005-08-01,8,23.8927953283417,87.3800266316345,210.990295212507
"130","TIM5_2005_1517",47.786001,-81.79853098,384.8150822,2005-05-26,2005,2005-05-27,2005-05-27,5,42.3181114415017,89.6313643529619,132.065864996784
"131","NIP112_2005_1518",51.48302122,-88.4245732,299.8629781,2005-08-07,2005,2005-08-07,2005-08-07,8,21.3851562968768,79.3275097293187,218.726000164811
"132","COC10_2005_1519",49.46838141,-81.14507001,268.1772446,2005-05-26,2005,2005-05-26,2005-05-26,5,38.7334624269175,94.947327442817,80.8007837005461
"133","FOR18_2005_1520",48.13620216,-91.17121978,472.7198413,2005-07-31,2005,2005-07-31,2005-07-31,7,21.2849251435218,66.7348231565247,206.32725038034
"134","NIP20_2005_1521",50.54025369,-87.91152541,350.4360333,2005-06-19,2005,2005-06-21,2005-06-21,6,47.5450642853132,91.4257988189064,228.344001687317
"135","NIP52_2005_1522",49.06371414,-88.50359473,321.9757528,2005-07-24,2005,2005-07-26,2005-07-26,7,31.5608865074856,79.2469957882392,265.601433365002
"136","NIP80_2005_1523",49.6080933,-88.62437713,298.062645,2005-08-05,2005,2005-08-18,2005-08-18,8,18.8347615103203,41.0685608656056,341.372084351749
"137","THU30_2005_1525",50.58062925,-88.73004987,367.8448995,2005-07-23,2005,2005-07-25,2005-07-25,7,35.2722252249809,90.704786787389,208.6074030749
"138","THU57_2005_1526",49.38890812,-89.85199303,457.9984526,2005-08-03,2005,2005-08-07,2005-08-07,8,46.8586930339208,90.7303510730998,265.903295447286
"139","THU65_2005_1527",50.62167386,-89.69565547,377.2603259,2005-08-03,2005,2005-08-10,2005-08-10,8,32.8945439365497,87.3319159119138,247.901711475114
"140","THU67_2005_1528",50.186711,-89.68396199,417.9893089,2005-08-03,2005,2005-08-08,2005-08-08,8,33.8634812941775,68.5109127765413,256.386652561658
"141","TIM56_2005_1529",48.31922436,-81.93809351,330.9711006,2005-07-17,2005,2005-07-17,2005-07-17,7,72.8809277029063,91.0634894134856,344.333635206074
"142","COC37_2005_1533",50.63160935,-79.64943524,139.3602719,2005-07-12,2005,2005-07-17,2005-07-17,7,38.0529230498802,82.8753254802016,242.002002012275
"143","SLK40_2005_1534",53.06996748,-91.35810699,329.3408683,2005-08-06,2005,2005-08-06,2005-08-06,8,21.2636468077807,87.8085313926292,161.209247349459
"144","SLK25_2005_1535",52.32492836,-89.54179149,305.5838192,2005-07-11,2005,2005-07-11,2005-07-11,7,24.5219507433639,93.062632728482,68.6816360441763
"145","NIP104_2005_1536",51.15713417,-87.36412727,290.8039508,2005-08-08,2005,2005-08-08,2005-08-08,8,23.6534338289723,73.7097072370648,272.107836151443
"146","THU66_2003_1537",50.81563591,-89.77592085,380.1475904,2003-06-22,2003,2003-06-22,2003-06-22,6,22.4984154015585,89.7704829918141,193.284741027179
"147","SLK71_2003_1538",53.91465351,-91.75296334,254.7820738,2003-07-01,2003,2003-07-23,2003-07-23,7,40.2649738530655,90.0195796407221,250.337004031507
"148","RED93_2003_1545",53.61933549,-93.74462987,281.6180014,2003-08-17,2003,2003-08-19,2003-08-19,8,26.1658395927143,92.2452581493494,373.079964050504
"149","SLK80_2003_1547",52.01691962,-91.52837152,396.1923077,2003-07-10,2003,2003-07-18,2003-07-18,7,31.1732563125724,90.0233360858701,252.9463331814
"150","NIP59_2003_1555",51.40282203,-86.47767597,199.8493864,2003-06-21,2003,2003-06-23,2003-06-23,6,44.5364730629049,90.6160763073864,193.569023033748
"151","NIP79_2003_1558",51.76051773,-86.43477247,187.5747508,2003-07-23,2003,2003-08-17,2003-08-17,8,46.7415452790118,87.9456800029008,295.757496670811
"152","SAU78_2006_1560",47.16096073,-84.5692489,447.0137485,2006-09-17,2006,2006-09-17,2006-09-17,9,26.4559307022582,60.1659637473231,367.605741805381
"153","SUD8_2006_1561",46.50016928,-80.30680487,234.8018907,2006-05-09,2006,2006-05-09,2006-05-09,5,42.5409737400633,90.1316538429863,92.1223727839875
"154","RED11_2007_1562",54.22159284,-92.9170803,237.0719525,2007-06-08,2007,2007-06-12,2007-06-12,6,8.29441607617511,37.9176458618925,75.8195587181905
"155","NIP40_2007_1564",50.46402578,-86.20258526,260.7913341,2007-06-12,2007,2007-06-12,2007-06-12,6,17.3101723038016,90.139138014876,48.8560519261313
"156","KEN41_2007_1566",49.43569611,-93.62157099,373.6041909,2007-08-02,2007,2007-08-02,2007-08-02,8,54.659513353268,89.8562763345788,163.309651644085
"157","NIP262_2006_1567",49.18221588,-86.95544914,471.2313695,2006-09-07,2006,2006-09-07,2006-09-07,9,63.2272745785772,87.1524368988146,468.237522449441
"158","THU113_2006_1568",49.17396046,-90.86360282,460.9910156,2006-09-07,2006,2006-09-07,2006-09-07,9,58.3098681341252,90.4836790135587,388.306233166213
"159","NIP406_2006_1569",49.13666802,-86.79014678,399.6872316,2006-09-11,2006,2006-09-14,2006-09-14,9,43.4956094924224,87.6711744607486,458.370374464084
"160","NIP409_2006_1570",49.13743025,-86.84679723,395.1175781,2006-09-12,2006,2006-09-14,2006-09-14,9,43.6621116718119,87.6110309366717,459.893054614584
"161","NIP238_2006_1571",49.10235627,-87.03862668,411.8086685,2006-09-07,2006,2006-09-15,2006-09-15,9,45.8263225565926,87.0967892659702,469.404799860356
"162","NIP426_2006_1572",49.10781183,-87.50179106,477.3342455,2006-09-07,2006,2006-09-07,2006-09-07,9,63.858002234481,87.6216577966754,471.625963681897
"163","NIP322_2006_1573",49.0894726,-88.90922525,428.9152344,2006-09-08,2006,2006-09-08,2006-09-08,9,40.5378089582229,54.7896965370827,406.759766927221
"164","NIP365_2006_1574",49.05183282,-87.45322716,365.3896053,2006-09-07,2006,2006-09-15,2006-09-15,9,46.1094346380148,86.1321281206227,473.144072745056
"165","NIP391_2006_1575",49.05210716,-87.11533513,448.1952362,2006-09-11,2006,2006-09-15,2006-09-15,9,45.772582819342,86.689010248616,471.137569015495
"166","RED84_2006_1576",52.23560337,-94.71452013,363.5005464,2006-06-16,2006,2006-08-25,2006-08-25,8,30.5854501684009,72.0913535786542,350.211373513385
"167","RED175_2006_1577",52.25256415,-94.75947168,355.2500913,2006-09-01,2006,2006-09-06,2006-09-06,9,37.460881135783,89.0261503442247,363.593476141661
"168","RED177_2006_1579",52.3233276,-94.30013023,371.8348524,2006-09-02,2006,2006-09-02,2006-09-02,9,26.7632916664445,86.4165706330559,348.263331373412
"169","NIP189_2006_1580",52.05230904,-87.4177105,224.290417,2006-08-11,2006,2006-09-02,2006-09-02,9,27.3544538774078,86.2932869175177,289.03400385319
"170","SLK30_2006_1581",52.02196606,-91.34368539,385.9568082,2006-06-27,2006,2006-06-27,2006-06-27,6,15.112375941822,78.3929169748214,161.133206746095
"171","NIP70_2006_1583",51.07196987,-88.29292533,314.0026207,2006-07-13,2006,2006-07-13,2006-07-13,7,23.2265551028444,91.75150723659,200.656637211378
"172","THU36_2007_1584",48.69394318,-88.63755069,231.4020416,2007-05-08,2007,2007-05-08,2007-05-08,5,42.5896402766826,90.1930738288427,133.40360261564
"173","TIM3_2007_1585",48.5875106,-80.88621238,302.2943262,2007-05-23,2007,2007-05-23,2007-05-23,5,32.2526085931265,91.7477132831165,106.487748599558
"174","SUD46_2007_1586",46.87953676,-81.6368678,426.4727421,2007-05-19,2007,2007-05-19,2007-05-19,5,31.7051460107978,91.0873917903098,103.537385998556
"175","SAU13_2007_1587",46.81441261,-83.30047957,418.2234477,2007-05-13,2007,2007-05-15,2007-05-15,5,33.101021731268,27.3037687252141,91.9599162257367
"176","PEM2_2007_1588",45.91907329,-77.47046147,180.8442419,2007-05-08,2007,2007-05-08,2007-05-08,5,38.5381032986627,93.9877880376059,59.7335238254829
"177","CHA10_2010_1589",48.56793679,-83.072632,324.1628639,2010-05-12,2010,2010-05-12,2010-05-12,5,29.0957146723346,91.7732310502284,97.3623730838316
"178","SLK118_2006_1590",53.65252565,-89.00490513,204.2620811,2006-09-09,2006,2006-09-09,2006-09-09,9,17.759576916363,68.6600386173697,202.493575578156
"179","SLK97_2006_1591",50.20016903,-91.03858604,422.5303783,2006-08-30,2006,2006-08-30,2006-08-30,8,35.0917849381819,89.0995324411048,351.339047451022
"180","NIP151_2006_1592",50.17502966,-87.52933136,344.2869698,2006-08-06,2006,2006-08-06,2006-08-06,8,47.4809542862875,86.6289346978078,346.786717638106
"181","SLK44_2006_1593",53.82545977,-89.60787943,207.6278579,2006-07-14,2006,2006-07-14,2006-07-14,7,20.3234082241712,79.8519321920996,99.7892765506441
"182","RED14_2006_1594",52.61796984,-93.88322894,342.8949458,2006-06-14,2006,2006-06-14,2006-06-14,6,41.9219538540963,91.2404055324654,161.67198405686
"183","RED15_2006_1595",52.36731162,-93.28460009,366.9567744,2006-06-17,2006,2006-06-17,2006-06-17,6,51.2578567992517,76.0043396466752,162.795785119422
"184","NIP327_2006_1596",49.44822028,-88.9066385,326.4167312,2006-09-08,2006,2006-09-15,2006-09-15,9,55.6947965564246,88.6679454042832,453.474319829436
"185","THU246_2006_1597",49.19810859,-89.31436255,476.8946345,2006-09-13,2006,2006-09-13,2006-09-13,9,50.0706755201796,87.5407049879543,425.879764737184
"186","THU187_2006_1598",48.97783924,-88.99864941,459.2311302,2006-09-09,2006,2006-09-09,2006-09-09,9,40.3215510742873,70.2137854989994,407.996650089539
"187","SLK45_2006_1599",53.88434297,-89.2896636,211.6789863,2006-07-08,2006,2006-07-08,2006-07-08,7,5.30333758966705,12.2848124947577,50.9733925376641
"188","NIP440_2006_1601",49.28027103,-87.03787469,418.0190736,2006-09-14,2006,2006-09-14,2006-09-14,9,44.4927106743249,87.5947301201099,461.61132656271
"189","NIP410_2006_1602",49.25223736,-86.68425734,416.5219417,2006-09-07,2006,2006-09-15,2006-09-15,9,45.0945575519628,87.9420090730929,458.437094434085
"190","NIP257_2006_1604",49.25976028,-88.23575109,392.22846,2006-09-07,2006,2006-09-07,2006-09-07,9,59.7275290028429,89.8436111181728,459.653903177125
"191","NIP245_2006_1605",49.24760694,-87.86614215,470.5483242,2006-09-07,2006,2006-09-07,2006-09-07,9,60.3554242799734,89.0073617119443,465.914128962493
"192","COC14_2006_1606",49.23811272,-81.0119065,254.5852427,2006-05-09,2006,2006-05-09,2006-05-09,5,10.463827539589,91.3463694917316,28.1071830508906
"193","NIP323_2006_1607",49.19402024,-88.85733211,327.7406396,2006-09-08,2006,2006-09-16,2006-09-16,9,53.319542337568,82.8303050178624,457.646877078034
"194","NIP328_2006_1608",49.20227085,-88.92438957,294.8519238,2006-09-08,2006,2006-09-08,2006-09-08,9,41.7803534314687,56.512927310935,408.786707746928
"195","NIP296_2006_1609",49.18375704,-88.51489257,327.9179367,2006-09-08,2006,2006-09-15,2006-09-15,9,50.2100582332881,86.7006436625308,459.010736784742
"196","THU189_2006_1610",49.03295029,-88.78899048,386.5391236,2006-09-08,2006,2006-09-15,2006-09-15,9,49.923084213872,87.3521421628844,449.013689638685
"197","NIP291_2006_1611",49.00508968,-87.62229495,427.0674727,2006-09-07,2006,2006-09-07,2006-09-07,9,64.2850322496378,87.4889261243537,471.164560438228
"198","NIP404_2006_1612",48.99743885,-86.75021655,362.8632278,2006-09-07,2006,2006-09-14,2006-09-14,9,43.0413503687207,87.6004356153045,458.541186425573
"199","NIP400_2006_1613",48.97928001,-86.78523049,360.6849315,2006-09-07,2006,2006-09-07,2006-09-07,9,64.1199482860356,86.1931161650016,466.608858921679
"200","NIP341_2006_1614",49.04933811,-88.60973451,505.9346124,2006-09-08,2006,2006-09-15,2006-09-15,9,49.1962552973448,86.5733138735643,454.140641860089
"201","NIP402_2006_1615",48.9194447,-86.74467969,380.8760784,2006-09-08,2006,2006-09-08,2006-09-08,9,34.2636190382297,46.4828293272442,414.556373126792
"202","NIP334_2006_1616",48.91171167,-86.78356014,402.4488436,2006-09-07,2006,2006-09-14,2006-09-14,9,42.8195751659891,87.498024692205,459.646926506433
"203","FOR52_2006_1617",48.26338019,-91.83062334,453.6111772,2006-07-06,2006,2006-07-06,2006-07-06,7,31.6093911697095,89.1226338693347,271.644501547933
"204","FOR173_2006_1618",48.23716124,-91.30262513,472.6580517,2006-09-11,2006,2006-09-11,2006-09-11,9,42.2340154114928,87.7590039380274,349.768171993213
"205","FOR54_2006_1619",48.2456074,-91.45642832,466.9599842,2006-07-11,2006,2006-07-18,2006-07-18,7,46.8466589834101,91.9516965069906,301.821776369796
"206","FOR165_2006_1620",48.21696063,-91.49828897,459.5079239,2006-09-09,2006,2006-09-09,2006-09-09,9,39.0003823168358,78.0485707420468,339.640186321561
"207","FOR57_2006_1621",48.22615055,-91.42502753,494.0266826,2006-07-11,2006,2006-07-18,2006-07-18,7,46.777222751243,91.9484374388973,300.973589846408
"208","FOR63_2006_1622",48.21256958,-91.34107128,455.2712808,2006-07-12,2006,2006-07-12,2006-07-12,7,21.0740062556355,88.4226171359361,244.828870328312
"209","FOR179_2006_1623",48.18956735,-91.33055333,494.9115781,2006-09-11,2006,2006-09-11,2006-09-11,9,42.0563537524308,87.8133084768909,349.253928168269
"210","FOR61_2006_1624",48.1572412,-91.24511578,508.1794363,2006-07-12,2006,2006-07-18,2006-07-18,7,46.2476150114665,91.9761279505167,295.110291889881
"211","RED163_2006_1625",52.59242813,-92.60046136,347.028996,2006-08-31,2006,2006-09-12,2006-09-12,9,38.1364205275962,88.5287928138588,327.913128493504
"212","RED182_2006_1626",52.59165237,-94.50494135,337.7471098,2006-08-31,2006,2006-09-04,2006-09-04,9,34.9121425748834,92.2295012594264,347.034303138664
"213","RED183_2006_1627",52.53160732,-94.81980211,348.9227981,2006-08-31,2006,2006-08-31,2006-08-31,8,27.7077072665076,87.3443691021148,342.133841098516
"214","RED146_2006_1628",52.47184761,-93.87391978,338.7106507,2006-08-21,2006,2006-08-26,2006-08-26,8,17.2388148763572,50.3468080775421,300.617819747247
"215","RED113_2006_1629",52.53580148,-93.50947505,353.5885984,2006-08-09,2006,2006-08-26,2006-08-26,8,16.5518223167595,51.9427404481768,290.143783384013
"216","RED176_2006_1632",52.39799413,-94.3749284,344.0229008,2006-08-31,2006,2006-09-07,2006-09-07,9,37.8943508791675,85.711784288475,363.441836278331
